Address,maps to,final,score,version,,,
/product/canning-and-preserving-your-own-harvest-book/preserving-books,/product/canning-and-preserving-your-own-harvest-book/preserving-books,yes,0.9876,1,,,
/product/100-cotton-dishcloths/kitchen-textiles,/product/100-cotton-dishcloths/kitchen-textiles,yes,0.9876,1,,,
"https://fonts.googleapis.com/css?family=PT+Sans:400,700","https://fonts.googleapis.com/css?family=PT+Sans:400,700",yes,0.9876,1,,,
/product/freezer-paper-roll-with-dispenser/butchering-supplies,/product/freezer-paper-roll-with-dispenser/butchering-supplies,yes,0.9876,1,,,
/product/weight-stones-for-2-gallon-crock/fermenting-pickling,/product/weight-stones-for-2-gallon-crock/fermenting-pickling,yes,0.9876,1,,,
/product/replacement-yellow-jacket-and-wasp-lure/pest-control,/product/replacement-yellow-jacket-and-wasp-lure/pest-control,yes,0.9876,1,,,
/product/dominoes-in-classic-tin/children-tool-sets,/product/dominoes-in-classic-tin/children-tool-sets,yes,0.9876,1,,,
/product/small-carved-rectangular-butter-molds-from-germany/making-butter,/product/small-carved-rectangular-butter-molds-from-germany/making-butter,yes,0.9876,1,,,
/product/wall-mounted-can-opener/kitchen-gadgets,/product/wall-mounted-can-opener/kitchen-gadgets,yes,0.9876,1,,,
/product/cheese-starters-and-supplies/diy-cheese-yogurt,/product/cheese-starters-and-supplies/diy-cheese-yogurt,yes,0.9876,1,,,
/product/wooden-lids-for-2-gallon-crocks/fermenting-pickling,/product/wooden-lids-for-2-gallon-crocks/fermenting-pickling,yes,0.9876,1,,,
/product/6-cup-cast-aluminum-grain-scoops/farm-tools,/product/6-cup-cast-aluminum-grain-scoops/farm-tools,yes,0.9876,1,,,
/product/braiding-rugs-book/how-to-books,/product/braiding-rugs-book/how-to-books,yes,0.9876,1,,,
/product/2-cup-cast-aluminum-grain-scoops/farm-tools,/product/2-cup-cast-aluminum-grain-scoops/farm-tools,yes,0.9876,1,,,
/product/fagor-pressure-cooker-set/pots-pans,/product/fagor-pressure-cooker-set/pots-pans,yes,0.9876,1,,,
/product/wholesome-natural-canned-food/food-pantry,/product/wholesome-natural-canned-food/food-pantry,yes,0.9876,1,,,
/product/mountain-weave-tablecloth-62x90-oval/kitchen-textiles,/product/mountain-weave-tablecloth-62x90-oval/kitchen-textiles,yes,0.9876,1,,,
/product/triple-bladed-cabbage-cutter/choppers-cutters,/product/triple-bladed-cabbage-cutter/choppers-cutters,yes,0.9876,1,,,
/category/cleaning-utensils,/category/cleaning-utensils,yes,0.9876,1,,,
/product/mountain-weave-tablecloth-62x90-oval/home-textiles,/product/mountain-weave-tablecloth-62x90-oval/home-textiles,yes,0.9876,1,,,
/category/lawn-games,/category/lawn-games,yes,0.9876,1,,,
/product/hobbiton-meadow-mint-tea/food-beverages,/product/hobbiton-meadow-mint-tea/food-beverages,yes,0.9876,1,,,
/product/wire-rug-beater/cleaning-utensils,/product/wire-rug-beater/cleaning-utensils,yes,0.9876,1,,,
/product/lambs-wool-ceiling-fan-duster/cleaning-utensils,/product/lambs-wool-ceiling-fan-duster/cleaning-utensils,yes,0.9876,1,,,
/product/lehmans-hardwood-slingshot/lawn-games,/product/lehmans-hardwood-slingshot/lawn-games,yes,0.9876,1,,,
/category/lawn-games/2,/category/lawn-games/2,yes,0.9876,1,,,
/category/lawn-games/a,/category/lawn-games/a,yes,0.9876,1,,,
/product/old-fashioned-tree-swing-rectangle-style/lawn-games,/product/old-fashioned-tree-swing-rectangle-style/lawn-games,yes,0.9876,1,,,
/category/lawn-games/1,/category/lawn-games/1,yes,0.9876,1,,,
/product/pad-for-baby-pull-sled/lawn-games,/product/pad-for-baby-pull-sled/lawn-games,yes,0.9876,1,,,
/category/lawn-games/3,/category/lawn-games/3,yes,0.9876,1,,,
/product/fuel-candles-for-steam-boats/lawn-games,/product/fuel-candles-for-steam-boats/lawn-games,yes,0.9876,1,,,
/product/ostrich-feather-duster/cleaning-utensils,/product/ostrich-feather-duster/cleaning-utensils,yes,0.9876,1,,,
/product/bag-of-32-extra-balloons-for-toy-balloon-boats/lawn-games,/product/bag-of-32-extra-balloons-for-toy-balloon-boats/lawn-games,yes,0.9876,1,,,
/product/pad-for-toboggans/lawn-games,/product/pad-for-toboggans/lawn-games,yes,0.9876,1,,,
/product/bobbin-jump-rope/lawn-games,/product/bobbin-jump-rope/lawn-games,yes,0.9876,1,,,
/product/amish-made-wall-mop/cleaning-utensils,/product/amish-made-wall-mop/cleaning-utensils,yes,0.9876,1,,,
/product/baby-pull-sleds/children-tool-sets,/product/baby-pull-sleds/children-tool-sets,yes,0.9876,1,,,
/product/authentic-corn-childs-broom/cleaning-utensils,/product/authentic-corn-childs-broom/cleaning-utensils,yes,0.9876,1,,,
/product/lehmans-flyer-wagons/lawn-games,/product/lehmans-flyer-wagons/lawn-games,yes,0.9876,1,,,
/product/wool-duster-shampoo/cleaning-utensils,/product/wool-duster-shampoo/cleaning-utensils,yes,0.9876,1,,,
/product/four-wheel-steered-wagon/lawn-games,/product/four-wheel-steered-wagon/lawn-games,yes,0.9876,1,,,
/product/jacobs-little-wooden-mower/lawn-games,/product/jacobs-little-wooden-mower/lawn-games,yes,0.9876,1,,,
/product/aerobie-flying-rings/lawn-games,/product/aerobie-flying-rings/lawn-games,yes,0.9876,1,,,
/product/fuller-cotton-wet-mop/cleaning-utensils,/product/fuller-cotton-wet-mop/cleaning-utensils,yes,0.9876,1,,,
/product/childs-wheelbarrow-and-garden-tool-set/children-tool-sets,/product/childs-wheelbarrow-and-garden-tool-set/children-tool-sets,yes,0.9876,1,,,
/category/cleaning-utensils/3,/category/cleaning-utensils/3,yes,0.9876,1,,,
/category/cleaning-utensils/4,/category/cleaning-utensils/4,yes,0.9876,1,,,
/category/cleaning-utensils/5,/category/cleaning-utensils/5,yes,0.9876,1,,,
/category/cleaning-utensils/2,/category/cleaning-utensils/2,yes,0.9876,1,,,
/product/stays-flat-small-dustpan/cleaning-utensils,/product/stays-flat-small-dustpan/cleaning-utensils,yes,0.9876,1,,,
/product/replacement-fuller-mop-head/cleaning-utensils,/product/replacement-fuller-mop-head/cleaning-utensils,yes,0.9876,1,,,
/product/fuller-clothes-and-upholstery-brush/cleaning-utensils,/product/fuller-clothes-and-upholstery-brush/cleaning-utensils,yes,0.9876,1,,,
/product/lambs-wool-wedge-mop/cleaning-utensils,/product/lambs-wool-wedge-mop/cleaning-utensils,yes,0.9876,1,,,
/product/optional-cleaning-brushes-for-stainless-straws/cleaning-utensils,/product/optional-cleaning-brushes-for-stainless-straws/cleaning-utensils,yes,0.9876,1,,,
/product/replacement-mop-head-for-wall-mop/cleaning-utensils,/product/replacement-mop-head-for-wall-mop/cleaning-utensils,yes,0.9876,1,,,
/product/teakettle-spout-cleaning-brush-set/cleaning-utensils,/product/teakettle-spout-cleaning-brush-set/cleaning-utensils,yes,0.9876,1,,,
/product/upper-lint-dryer-trap-brush/cleaning-utensils,/product/upper-lint-dryer-trap-brush/cleaning-utensils,yes,0.9876,1,,,
/product/enamelware-dish-basin-white/cleaning-utensils,/product/enamelware-dish-basin-white/cleaning-utensils,yes,0.9876,1,,,
/product/wool-hand-duster/cleaning-utensils,/product/wool-hand-duster/cleaning-utensils,yes,0.9876,1,,,
/product/pan-sponge-and-bristle-brush/cleaning-utensils,/product/pan-sponge-and-bristle-brush/cleaning-utensils,yes,0.9876,1,,,
/product/big-wooly-dust-mop/cleaning-utensils,/product/big-wooly-dust-mop/cleaning-utensils,yes,0.9876,1,,,
/product/stainless-steel-dishpans/cleaning-utensils,/product/stainless-steel-dishpans/cleaning-utensils,yes,0.9876,1,,,
/product/enamelware-hand-basin/cleaning-utensils,/product/enamelware-hand-basin/cleaning-utensils,yes,0.9876,1,,,
/category/cleaning-utensils/a,/category/cleaning-utensils/a,yes,0.9876,1,,,
/category/cleaning-utensils/1,/category/cleaning-utensils/1,yes,0.9876,1,,,
/product/stays-flat-large-dustpan/cleaning-utensils,/product/stays-flat-large-dustpan/cleaning-utensils,yes,0.9876,1,,,
/product/case-stainless-fixed-5-blade-with-sheath/tools-hardware,/product/case-stainless-fixed-5-blade-with-sheath/tools-hardware,yes,0.9876,1,,,
/product/folding-utility-sink-drainboard/household-helpers,/product/folding-utility-sink-drainboard/household-helpers,yes,0.9876,1,,,
/product/sorghum-treasures-ii-cookbook/cookbooks,/product/sorghum-treasures-ii-cookbook/cookbooks,yes,0.9876,1,,,
/product/spiral-light-candles-small/lamps-lighting,/product/spiral-light-candles-small/lamps-lighting,yes,0.9876,1,,,
/product/clear-globes-for-dietz-lil-wizard-lanterns/chimneys-globes,/product/clear-globes-for-dietz-lil-wizard-lanterns/chimneys-globes,yes,0.9876,1,,,
/product/old-fashioned-tree-swing-round-style/lawn-games,/product/old-fashioned-tree-swing-round-style/lawn-games,yes,0.9876,1,,,
/product/gem-arctic-burner-for-oil-lamps-1/lamp-burners,/product/gem-arctic-burner-for-oil-lamps-1/lamp-burners,yes,0.9876,1,,,
/product/pour-over-coffee-maker/brewing-coffee-tea,/product/pour-over-coffee-maker/brewing-coffee-tea,yes,0.9876,1,,,
/product/farmhouse-furniture-wax/cleaners-polishes,/product/farmhouse-furniture-wax/cleaners-polishes,yes,0.9876,1,,,
/product/veggie-wash-soap/cleaners-polishes,/product/veggie-wash-soap/cleaners-polishes,yes,0.9876,1,,,
/product/the-solar-food-dryer-book/preserving-books,/product/the-solar-food-dryer-book/preserving-books,yes,0.9876,1,,,
/product/small-havahart-animal-trap/garden-accessories,/product/small-havahart-animal-trap/garden-accessories,yes,0.9876,1,,,
/product/herb-windowsill-box/garden-accessories,/product/herb-windowsill-box/garden-accessories,yes,0.9876,1,,,
/product/lehmans-catalog-international/books,/product/lehmans-catalog-international/books,yes,0.9876,1,,,
/product/all-in-one-onion-chopper/choppers-cutters,/product/all-in-one-onion-chopper/choppers-cutters,yes,0.9876,1,,,
/shipping,/shipping,yes,0.9876,1,,,
/product/lodge-seasoned-steel-skillets/pots-pans,/product/lodge-seasoned-steel-skillets/pots-pans,yes,0.9876,1,,,
/product/optional-horse-hitch/digging-cultivating,/product/optional-horse-hitch/digging-cultivating,yes,0.9876,1,,,
/product/vermont-castings-dutchwest-non-catalytic-wood-heat-stove/heatstoves,/product/vermont-castings-dutchwest-non-catalytic-wood-heat-stove/heatstoves,yes,0.9876,1,,,
/product/burner-for-table-shelf-cottage-oil-lamps/lamp-burners,/product/burner-for-table-shelf-cottage-oil-lamps/lamp-burners,yes,0.9876,1,,,
/product/replacement-black-berkey-elements/water-treatment,/product/replacement-black-berkey-elements/water-treatment,yes,0.9876,1,,,
/product/mason-jar-electric-lamp-kit/electric-conversion,/product/mason-jar-electric-lamp-kit/electric-conversion,yes,0.9876,1,,,
/product/compost-magic-brick-for-garden-composter/composting,/product/compost-magic-brick-for-garden-composter/composting,yes,0.9876,1,,,
/product/jar-chicken-waterer/animal-care,/product/jar-chicken-waterer/animal-care,yes,0.9876,1,,,
/product/mint-udder-cream/creams-lotions,/product/mint-udder-cream/creams-lotions,yes,0.9876,1,,,
/product/black-enamelware-canner-33-qt/canning,/product/black-enamelware-canner-33-qt/canning,yes,0.9876,1,,,
/product/drink-the-harvest-book/preserving-books,/product/drink-the-harvest-book/preserving-books,yes,0.9876,1,,,
/product/authentic-corn-barn-broom/cleaning-utensils,/product/authentic-corn-barn-broom/cleaning-utensils,yes,0.9876,1,,,
/product/replacement-canning-rack-for-33-qt-enamelware-canner/canning,/product/replacement-canning-rack-for-33-qt-enamelware-canner/canning,yes,0.9876,1,,,
/product/rear-heatshield-for-x-large-vermont-castings-dutchwest-wood-heat-stove/stove-parts,/product/rear-heatshield-for-x-large-vermont-castings-dutchwest-wood-heat-stove/stove-parts,yes,0.9876,1,,,
/product/presidential-edition-horseshoe-set/lawn-games,/product/presidential-edition-horseshoe-set/lawn-games,yes,0.9876,1,,,
/product/round-vintage-vinyl-tablecloths/kitchen-textiles,/product/round-vintage-vinyl-tablecloths/kitchen-textiles,yes,0.9876,1,,,
/product/kyocera-ceramic-coated-fry-pan-12-inch/pots-pans,/product/kyocera-ceramic-coated-fry-pan-12-inch/pots-pans,yes,0.9876,1,,,
/product/flour-sack-towels-pack-of-10/kitchen-textiles,/product/flour-sack-towels-pack-of-10/kitchen-textiles,yes,0.9876,1,,,
/product/lehmans-ulu-knife-and-bowl-set/knives-sharpeners-boards,/product/lehmans-ulu-knife-and-bowl-set/knives-sharpeners-boards,yes,0.9876,1,,,
/product/aladdin-electric-conversion-burner-nickel-chromelox-on/electric-conversion,/product/aladdin-electric-conversion-burner-nickel-chromelox-on/electric-conversion,yes,0.9876,1,,,
/product/cover-for-3-gallon-crock/fermenting-pickling,/product/cover-for-3-gallon-crock/fermenting-pickling,yes,0.9876,1,,,
/product/three-prong-hand-cultivator/garden-accessories,/product/three-prong-hand-cultivator/garden-accessories,yes,0.9876,1,,,
/product/solid-oak-towel-rack/laundry-supplies,/product/solid-oak-towel-rack/laundry-supplies,yes,0.9876,1,,,
/product/10-aladdin-oil-lamp-shade-ring/lamp-holders,/product/10-aladdin-oil-lamp-shade-ring/lamp-holders,yes,0.9876,1,,,
/product/regular-mouth-ball-canning-jars/canning,/product/regular-mouth-ball-canning-jars/canning,yes,0.9876,1,,,
/product/the-fire-engine-golden-book/children-books,/product/the-fire-engine-golden-book/children-books,yes,0.9876,1,,,
/product/buttercup-butter-maker/making-butter,/product/buttercup-butter-maker/making-butter,yes,0.9876,1,,,
/product/making-cheese-butter-and-yogurt-book/how-to-books,/product/making-cheese-butter-and-yogurt-book/how-to-books,yes,0.9876,1,,,
/category/how-to-books/a,/category/how-to-books/a,yes,0.9876,1,,,
/product/water-bottle-filter/camping,/product/water-bottle-filter/camping,yes,0.9876,1,,,
/product/home-cheesemaking-book/how-to-books,/product/home-cheesemaking-book/how-to-books,yes,0.9876,1,,,
/product/lehmans-natural-laundry-and-hand-soap/laundry-supplies,/product/lehmans-natural-laundry-and-hand-soap/laundry-supplies,yes,0.9876,1,,,
/product/nickel-hanging-hooks-for-pot-rack/pots-pans,/product/nickel-hanging-hooks-for-pot-rack/pots-pans,yes,0.9876,1,,,
/product/stainless-meat-shredders/new,/product/stainless-meat-shredders/new,yes,0.9876,1,,,
/product/from-the-apple-orchard-recipes-for-apple-lovers/cookbooks,/product/from-the-apple-orchard-recipes-for-apple-lovers/cookbooks,yes,0.9876,1,,,
/product/amish-crafted-maple-work-table/indoor-furniture,/product/amish-crafted-maple-work-table/indoor-furniture,yes,0.9876,1,,,
/product/8585/tools-hardware,/product/8585/tools-hardware,yes,0.9876,1,,,
/product/popcorn-coconut-oil/food-snacks,/product/popcorn-coconut-oil/food-snacks,yes,0.9876,1,,,
/product/building-bat-houses-book/how-to-books,/product/building-bat-houses-book/how-to-books,yes,0.9876,1,,,
/product/optional-slicing-knife/digging-cultivating,/product/optional-slicing-knife/digging-cultivating,yes,0.9876,1,,,
/product/container-wax-for-candlemaking/candlemaking-supplies,/product/container-wax-for-candlemaking/candlemaking-supplies,yes,0.9876,1,,,
/product/ball-dome-lids-and-bands-regular/canning,/product/ball-dome-lids-and-bands-regular/canning,yes,0.9876,1,,,
/product/bens-sweet-hot-mustard/food-pantry,/product/bens-sweet-hot-mustard/food-pantry,yes,0.9876,1,,,
/product/lehmans-own-rotary-cultivator/garden-accessories,/product/lehmans-own-rotary-cultivator/garden-accessories,yes,0.9876,1,,,
/product/25-scythe-blade/lawncare,/product/25-scythe-blade/lawncare,yes,0.9876,1,,,
/product/apple-butter-barbeque-sauce/food-pantry,/product/apple-butter-barbeque-sauce/food-pantry,yes,0.9876,1,,,
/product/split-willow-laundry-basket/laundry-supplies,/product/split-willow-laundry-basket/laundry-supplies,yes,0.9876,1,,,
/product/enamelware-sauce-pans/pots-pans,/product/enamelware-sauce-pans/pots-pans,yes,0.9876,1,,,
/product/bottom-heatshield-for-x-large-vermont-castings-dutchwest-wood-heat-stove/stove-parts,/product/bottom-heatshield-for-x-large-vermont-castings-dutchwest-wood-heat-stove/stove-parts,yes,0.9876,1,,,
/product/wooden-tic-tac-toe-game/board-games,/product/wooden-tic-tac-toe-game/board-games,yes,0.9876,1,,,
/product/soft-pretzel-cutter/choppers-cutters,/product/soft-pretzel-cutter/choppers-cutters,yes,0.9876,1,,,
/product/langstroths-hive-and-the-honeyx2dbee-book/farm-books,/product/langstroths-hive-and-the-honeyx2dbee-book/farm-books,yes,0.9876,1,,,
/product/replacement-filter-for-kitchen-compost-pail/composting,/product/replacement-filter-for-kitchen-compost-pail/composting,yes,0.9876,1,,,
/product/brown-enamelware-loafbread-pan/baking-supplies,/product/brown-enamelware-loafbread-pan/baking-supplies,yes,0.9876,1,,,
/category/ice-cream/a,/category/ice-cream/a,yes,0.9876,1,,,
/product/metro-grower-raised-bed/garden-accessories,/product/metro-grower-raised-bed/garden-accessories,yes,0.9876,1,,,
/product/crosscut-saw-maintenance-kit/tools-hardware,/product/crosscut-saw-maintenance-kit/tools-hardware,yes,0.9876,1,,,
/product/tin-candle-holder/candle-accessories,/product/tin-candle-holder/candle-accessories,yes,0.9876,1,,,
/product/crosscut-saw-maintenance-kit/wood-cutting-hauling,/product/crosscut-saw-maintenance-kit/wood-cutting-hauling,yes,0.9876,1,,,
/product/maggie-and-marys-soup-mixes/food-mixes,/product/maggie-and-marys-soup-mixes/food-mixes,yes,0.9876,1,,,
/product/lehmans-catalog-canada/books,/product/lehmans-catalog-canada/books,yes,0.9876,1,,,
/product/tin-candle-holder-for-pillar-candles/candle-accessories,/product/tin-candle-holder-for-pillar-candles/candle-accessories,yes,0.9876,1,,,
/product/9784/lamp-burners,/product/9784/lamp-burners,yes,0.9876,1,,,
/product/sweet-potato-chips-with-sea-salt/new,/product/sweet-potato-chips-with-sea-salt/new,yes,0.9876,1,,,
/product/glass-percolator-tops/brewing-coffee-tea,/product/glass-percolator-tops/brewing-coffee-tea,yes,0.9876,1,,,
/product/graniteware-roasting-pan/pots-pans,/product/graniteware-roasting-pan/pots-pans,yes,0.9876,1,,,
/product/amish-made-wooden-paddlewheel-boat/lawn-games,/product/amish-made-wooden-paddlewheel-boat/lawn-games,yes,0.9876,1,,,
/product/high-wheel-cultivator/digging-cultivating,/product/high-wheel-cultivator/digging-cultivating,yes,0.9876,1,,,
/product/potato-chip-caramel-corn/food-snacks,/product/potato-chip-caramel-corn/food-snacks,yes,0.9876,1,,,
/product/canned-pork-meat-28-oz-can/food-meats,/product/canned-pork-meat-28-oz-can/food-meats,yes,0.9876,1,,,
/product/canned-pork-meat-28-oz-can/emergency-supplies,/product/canned-pork-meat-28-oz-can/emergency-supplies,yes,0.9876,1,,,
/product/sun-mar-200-composter/composting,/product/sun-mar-200-composter/composting,yes,0.9876,1,,,
/product/cabot-clear-solution-wood-toner/outdoor-furniture,/product/cabot-clear-solution-wood-toner/outdoor-furniture,yes,0.9876,1,,,
/product/stainless-steel-shredder-set/choppers-cutters,/product/stainless-steel-shredder-set/choppers-cutters,yes,0.9876,1,,,
/category/wood-cutting-hauling,/category/wood-cutting-hauling,yes,0.9876,1,,,
/product/lehmans-old-fashioned-sodas/food-beverages,/product/lehmans-old-fashioned-sodas/food-beverages,yes,0.9876,1,,,
/product/15-traditional-maple-rolling-pins/baking-supplies,/product/15-traditional-maple-rolling-pins/baking-supplies,yes,0.9876,1,,,
/product/crosscut-saw-manual/wood-cutting-hauling,/product/crosscut-saw-manual/wood-cutting-hauling,yes,0.9876,1,,,
/category/wood-cutting-hauling/3,/category/wood-cutting-hauling/3,yes,0.9876,1,,,
/product/closed-end-log-totes-large/wood-cutting-hauling,/product/closed-end-log-totes-large/wood-cutting-hauling,yes,0.9876,1,,,
/category/wood-cutting-hauling/a,/category/wood-cutting-hauling/a,yes,0.9876,1,,,
/category/wood-cutting-hauling/2,/category/wood-cutting-hauling/2,yes,0.9876,1,,,
/product/gransfors-bruks-scandinavian-forest-axe/wood-cutting-hauling,/product/gransfors-bruks-scandinavian-forest-axe/wood-cutting-hauling,yes,0.9876,1,,,
/category/wood-cutting-hauling/1,/category/wood-cutting-hauling/1,yes,0.9876,1,,,
/product/two-man-saw-handle/wood-cutting-hauling,/product/two-man-saw-handle/wood-cutting-hauling,yes,0.9876,1,,,
/product/replacement-cant-hook/wood-cutting-hauling,/product/replacement-cant-hook/wood-cutting-hauling,yes,0.9876,1,,,
/product/boys-axe/wood-cutting-hauling,/product/boys-axe/wood-cutting-hauling,yes,0.9876,1,,,
/product/wilcox-stainless-12-garden-trowel/digging-cultivating,/product/wilcox-stainless-12-garden-trowel/digging-cultivating,yes,0.9876,1,,,
/product/lehmans-gourmet-southern-style-peanuts/food-snacks,/product/lehmans-gourmet-southern-style-peanuts/food-snacks,yes,0.9876,1,,,
/product/enamelware-dish-basin-blue/cleaning-utensils,/product/enamelware-dish-basin-blue/cleaning-utensils,yes,0.9876,1,,,
/product/drying-and-infusing-station/food-drying,/product/drying-and-infusing-station/food-drying,yes,0.9876,1,,,
/product/wide-mouth-ball-half-gallon-canning-jars/canning,/product/wide-mouth-ball-half-gallon-canning-jars/canning,yes,0.9876,1,,,
/product/lower-lint-dryer-trap-brush/cleaning-utensils,/product/lower-lint-dryer-trap-brush/cleaning-utensils,yes,0.9876,1,,,
/product/natural-hog-sausage-casings/butchering-supplies,/product/natural-hog-sausage-casings/butchering-supplies,yes,0.9876,1,,,
/product/old-hickory-sticking-knife/knives-sharpeners-boards,/product/old-hickory-sticking-knife/knives-sharpeners-boards,yes,0.9876,1,,,
/category/decor,/category/decor,yes,0.9876,1,,,
/product/premium-clothesline-kits-25-ft-kit/laundry-supplies,/product/premium-clothesline-kits-25-ft-kit/laundry-supplies,yes,0.9876,1,,,
/product/kentucky-wonder-bush-bean-seeds/seeds-and-planting,/product/kentucky-wonder-bush-bean-seeds/seeds-and-planting,yes,0.9876,1,,,
/product/chop-rite-sausage-stuffing-horns/butchering-supplies,/product/chop-rite-sausage-stuffing-horns/butchering-supplies,yes,0.9876,1,,,
/product/amish-crafted-oak-chest/decor,/product/amish-crafted-oak-chest/decor,yes,0.9876,1,,,
/product/horse-head-hitching-post/decor,/product/horse-head-hitching-post/decor,yes,0.9876,1,,,
/product/1-gallon-numbered-stoneware-crock/decor,/product/1-gallon-numbered-stoneware-crock/decor,yes,0.9876,1,,,
/product/pennsylvania-amish-rocker/decor,/product/pennsylvania-amish-rocker/decor,yes,0.9876,1,,,
/product/chop-rite-anti-friction-washer-or-bushing/butchering-supplies,/product/chop-rite-anti-friction-washer-or-bushing/butchering-supplies,yes,0.9876,1,,,
/product/wooden-stompers-for-meat-grinders/butchering-supplies,/product/wooden-stompers-for-meat-grinders/butchering-supplies,yes,0.9876,1,,,
/product/lehmans-racers-sleds/lawn-games,/product/lehmans-racers-sleds/lawn-games,yes,0.9876,1,,,
/product/replacement-blades-for-wooden-corn-cutter/choppers-cutters,/product/replacement-blades-for-wooden-corn-cutter/choppers-cutters,yes,0.9876,1,,,
/product/stainless-steel-2in-pump-cylinder/pump-parts,/product/stainless-steel-2in-pump-cylinder/pump-parts,yes,0.9876,1,,,
/product/pottery-oil-lamp/decor,/product/pottery-oil-lamp/decor,yes,0.9876,1,,,
/product/d-handle-for-one-man-saw/tools-hardware,/product/d-handle-for-one-man-saw/tools-hardware,yes,0.9876,1,,,
/product/replacement-cant-hook/tools-hardware,/product/replacement-cant-hook/tools-hardware,yes,0.9876,1,,,
/product/flour-sack-towels-pack-of-6/kitchen-textiles,/product/flour-sack-towels-pack-of-6/kitchen-textiles,yes,0.9876,1,,,
/product/set-of-4-gimlets/tools-hardware,/product/set-of-4-gimlets/tools-hardware,yes,0.9876,1,,,
/product/kerosene-powered-chicken-egg-incubator/animal-care,/product/kerosene-powered-chicken-egg-incubator/animal-care,yes,0.9876,1,,,
/product/lemon-hand-juicer/juicer-steamer,/product/lemon-hand-juicer/juicer-steamer,yes,0.9876,1,,,
/product/25-lb-hard-red-winter-wheat-berries/food-pantry,/product/25-lb-hard-red-winter-wheat-berries/food-pantry,yes,0.9876,1,,,
/product/nellie-s-all-natural-laundry-nuggets/laundry-supplies,/product/nellie-s-all-natural-laundry-nuggets/laundry-supplies,yes,0.9876,1,,,
/product/bat-house-kit/garden-accessories,/product/bat-house-kit/garden-accessories,yes,0.9876,1,,,
/product/kyocera-ceramic-coated-fry-pan-10-inch/pots-pans,/product/kyocera-ceramic-coated-fry-pan-10-inch/pots-pans,yes,0.9876,1,,,
/category/camping/5,/category/camping/5,yes,0.9876,1,,,
/product/lehmans-best-wagons/lawn-games,/product/lehmans-best-wagons/lawn-games,yes,0.9876,1,,,
/product/fatal-funnel-wasp-traps/pest-control,/product/fatal-funnel-wasp-traps/pest-control,yes,0.9876,1,,,
/product/hot-dog-roaster/camping,/product/hot-dog-roaster/camping,yes,0.9876,1,,,
/product/oh-my-aching-hands-lotion/creams-lotions,/product/oh-my-aching-hands-lotion/creams-lotions,yes,0.9876,1,,,
/product/campfire-fishing-pole/camping,/product/campfire-fishing-pole/camping,yes,0.9876,1,,,
/product/cast-iron-double-pie-iron/camping,/product/cast-iron-double-pie-iron/camping,yes,0.9876,1,,,
/product/white-liniment/remedies,/product/white-liniment/remedies,yes,0.9876,1,,,
/product/cast-iron-hot-dog-pie-iron/camping,/product/cast-iron-hot-dog-pie-iron/camping,yes,0.9876,1,,,
/product/long-handled-campfire-skillet/camping,/product/long-handled-campfire-skillet/camping,yes,0.9876,1,,,
/product/pie-iron-carrying-and-storage-bag/camping,/product/pie-iron-carrying-and-storage-bag/camping,yes,0.9876,1,,,
/product/pie-iron-recipes-cookbook/cookbooks,/product/pie-iron-recipes-cookbook/cookbooks,yes,0.9876,1,,,
/product/hand-duster-replacement-head/cleaning-utensils,/product/hand-duster-replacement-head/cleaning-utensils,yes,0.9876,1,,,
/product/classic-steel-hot-dog-roasters/camping,/product/classic-steel-hot-dog-roasters/camping,yes,0.9876,1,,,
/product/lp-to-ng-conversion-kit-for-ranges/ranges,/product/lp-to-ng-conversion-kit-for-ranges/ranges,yes,0.9876,1,,,
/category/camping/2,/category/camping/2,yes,0.9876,1,,,
/satisfaction-guarantee,/satisfaction-guarantee,yes,0.9876,1,,,
/product/put-em-up-fruit-a-preserving-guide-cookbook/cookbooks,/product/put-em-up-fruit-a-preserving-guide-cookbook/cookbooks,yes,0.9876,1,,,
/product/23-quart-pressure-canner/canning,/product/23-quart-pressure-canner/canning,yes,0.9876,1,,,
/category/camping/1,/category/camping/1,yes,0.9876,1,,,
/product/reusable-hand-warmer/camping,/product/reusable-hand-warmer/camping,yes,0.9876,1,,,
/product/sportsmans-knife-honing-kit/camping,/product/sportsmans-knife-honing-kit/camping,yes,0.9876,1,,,
/product/fatal-funnel-wasp-traps/camping,/product/fatal-funnel-wasp-traps/camping,yes,0.9876,1,,,
/category/camping/4,/category/camping/4,yes,0.9876,1,,,
/product/snow-nealley-penobscot-bay-kindling-axe/camping,/product/snow-nealley-penobscot-bay-kindling-axe/camping,yes,0.9876,1,,,
/product/fire-bowl/camping,/product/fire-bowl/camping,yes,0.9876,1,,,
/product/chuck-wagon-triangle-bell/camping,/product/chuck-wagon-triangle-bell/camping,yes,0.9876,1,,,
/product/water-treatment-for-water-storage/camping,/product/water-treatment-for-water-storage/camping,yes,0.9876,1,,,
/category/candles,/category/candles,yes,0.9876,1,,,
/product/case-mini-trapper-pocket-knife/tools-hardware,/product/case-mini-trapper-pocket-knife/tools-hardware,yes,0.9876,1,,,
/product/sting-kill-disposable-swabs/camping,/product/sting-kill-disposable-swabs/camping,yes,0.9876,1,,,
/product/100-beeswax-tealight-candles/candles,/product/100-beeswax-tealight-candles/candles,yes,0.9876,1,,,
/product/dietz-blizzard-hurricane-oil-lantern-blue/camping,/product/dietz-blizzard-hurricane-oil-lantern-blue/camping,yes,0.9876,1,,,
