"Internal - HTML"
"Address","Content","Status Code","Status","Title 1","Title 2","Title 1 Length","Title 2 Length","Title 1 Pixel Width","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-2","H1-1 length","H1-2 length","H2-1","H2-2","H2-1 length","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Text Ratio","Level","Inlinks","Outlinks","External Outlinks","Hash","Response Time","Last Modified","Redirect URI"
"https://www.lehmans.com/product/handel-style-acorn-pulls-and-chains/electric-conversion","text/html; charset=UTF-8","200","OK","Handel Style Acorn Pulls & Chains, Electric Conversion - Lehman's","","65","0","534","0","Authentic looking chain pull for Handel and other better electric lighting from 1900-1930s. 6 beaded chain and chain connector attached.","136","784","Electric Conversion,,","21","Handel Style Acorn Pulls & Chains","","33","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/handel-style-acorn-pulls-and-chains/electric-conversion","136278","821","3.925914","0","2","256","7","86dae09e3aa4088194b20c318294a6c4","0.028","",""
"https://www.lehmans.com/category/garden-accessories","text/html; charset=UTF-8","200","OK","Garden Accessories - Lehman's","","29","0","255","0","So you aren't afraid of a little dirt. You've come to the right place. Whether you're container gardening, planting for a huge harvest, or growing gorgeous flowers for a backyard retreat, you'll find all the helpers and accessories you need to tend to your garden. Because seasoned green thumbs know, it's not just what you grow but how you care for it. Find trusted watering solutions, gathering and harvesting equipment, pest control and tools to make planting and weeding a little easier. So put on your gardening gear and get ready to plant big. We'll help you make it a bountiful season. 

","597","3391","Garden Accessories,Cypress Potting Table,Recycled Tire Kneeling Pad,Old-Time Poplar Bushel Baskets - Pack of 2,Old-Time Poplar Half Bushel Baskets - Pack of 2,Maine Garden Hod,Flasket Flower Carrier,Small Galvanized Watering Can,Large Galvanized Watering Can,MCG BioMarkers,OLLA Watering Pot,Insect Hotel - Small,Insect Hotel - Large,Old-Time Poplar Berry Baskets,Recycled Tire Planting Pouch,Burlap Bags,Wobbler Sprinklers,Downspout Rain Catcher,World's Largest Rain Gauge,Leather Fly Swatter,Amish-Made Wheelbarrows,Recycled Plastic Compost Tumbler,The PotMaker,Compost Magic Brick for Garden Composter,Bat House Kit,Push-Pull Hoe,Garden Dipel Dust - 8 lb,Lehman's Own Rotary Cultivator,Mole Trap,Natural Peat Pots,Medium Havahart Animal Trap,Cedar Bat House,Yellow Jacket Trap,Large Havahart Animal Trap,Lasagna Gardening Book,Super Garden Fork,Square Foot Gardening Book,Worm Factory 360 Composting System,Small Havahart Animal Trap,Sticky Roll Fly Tape System,","965","Garden Accessories","","18","0","Filter Products by","Cypress Potting Table","18","21","","","https://www.lehmans.com/category/garden-accessories/a","171725","981","3.6910427","0","7838","299","7","d0b30b3120a58280973fcd50369d059a","0.046","",""
"https://www.lehmans.com/product/5-ft-low-pressure-hose-regulator/refrigerators-freezers","text/html; charset=UTF-8","200","OK","5 ft. Low Pressure Hose & Regulator, Refrigerators and Freezers - Lehman's","","74","0","610","0","Use this 5' hose and regulator to connect a propane tank to your appliance. ","76","438","dometic, gas refrigerators, Servel","34","5 ft. Low Pressure Hose & Regulator","","35","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/5-ft-low-pressure-hose-regulator/refrigerators-freezers","123104","781","4.082047","0","1","256","7","dbd3b94c535bee26b5df748625e3bc61","0.247","",""
"https://www.lehmans.com/product/dill-tetra-seeds/seeds-and-planting","text/html; charset=UTF-8","200","OK","Dill Tetra Seeds, Seeds and Planting - Lehman's","","47","0","387","0","Enjoy delicious, aromatic dill throughout the season. Non-GMO.","62","369","botanical interests,non-gmo seeds,gmo free,dill tetra","53","Dill Tetra Seeds","","16","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/dill-tetra-seeds/seeds-and-planting","125083","858","4.459617","0","2","257","7","7f423d0386cafe9c23a20d6d5c2f92e9","0.093","",""
"https://www.lehmans.com/product/iron-maiden-intermediate-tavern-puzzle/puzzles","text/html; charset=UTF-8","200","OK","Iron Maiden (Intermediate) Tavern Puzzle, Puzzles - Lehman's","","60","0","498","0","Cast iron tactile puzzle is great family fun. Get it solved, then pass it on to someone else!","93","521","puzzle, puzzles, iron puzzle, iron puzzles, toys, handcrafted tavern puzzles, USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","177","Iron Maiden (Intermediate) Tavern Puzzle","","40","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/iron-maiden-intermediate-tavern-puzzle/puzzles","132447","879","4.327177","0","3","257","7","6a7273c9b546e6e5caa73df9d1f55f79","0.438","",""
"https://www.lehmans.com/product/centrex-2000-composting-toilet-system/composting-toilets","text/html; charset=UTF-8","200","OK","Centrex 2000 Composting Toilet System, Composting Toilets - Lehman's","","68","0","580","0","The Centrex 2000 family is a high capacity unit, featuring a Bio-drum 50% larger than the Centrex 1000.

	Has enough capacity to last a complete cottage season without extracting any compost
	Water flush version is offered in three types (an electric, non-electric and a combination AC/DC model) for use with a one pint flush toilet
	Made in Canada

Note: This item is excluded from all free shipping promotions.","418","2407","portable toilet and accessories, composting toilets, composting toilet, composting-toilet, composting-toilets, pett, personal waste disposal system","147","Centrex 2000 Composting Toilet System","","37","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/centrex-2000-composting-toilet-system/composting-toilets","138007","1083","5.040507","0","4","259","7","8047d5c258c1166be24a4f522f77413f","0.078","",""
"https://www.lehmans.com/product/ecojarz-silicone-drink-lid-regular-mouth/dinnerware","text/html; charset=UTF-8","200","OK","EcoJarz Silicone Drink Lid - Regular Mouth, Dinnerware - Lehman's","","65","0","538","0","Silicone lid goes on any regular-mouth jar, so you can sip comfortably.","71","408","eco jars lids,eco jars,eco jarz,ecojarz,drink top,drink lid,regular mouth drink lid,regular mouth jar drink lid,jar drink lid,silicone lid,silicone drink lid,ecojarz lid","169","EcoJarz Silicone Drink Lid - Regular Mouth","","42","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/ecojarz-silicone-drink-lid-regular-mouth/dinnerware","125550","926","4.7409296","0","2","255","7","bb51a8dcd00bda7d3f6304884866c2e3","0.029","",""
"https://www.lehmans.com/product/dragon-carrot-seeds/seeds-and-planting","text/html; charset=UTF-8","200","OK","Dragon Carrot Seeds, Seeds and Planting - Lehman's","","50","0","429","0","The Dragon Carrot is the most refined purple carrot available. Beautiful red-purple exterior provides an amazing contrast with the yellow-orange interior when sliced. Sweet, almost spicy flavor. Matures in 90 days.","214","1223","red carrots,heirloom carrots,draggon,dragoon,seeds,organic seeds,heirloom seeds,heirlooms,carrot seed,carrot plants,grow carrot seed,grow carrots,buy carrots,vegetable seeds,carrot seed,heirloom carrot seed,organic carrot seed,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America,gmo free,non-GMO","343","Dragon Carrot Seeds","","19","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/dragon-carrot-seeds/seeds-and-planting","126224","928","4.842377","0","2","257","7","42efda8aeea02fff2859f6de0af103ae","0.115","",""
"https://www.lehmans.com/product/clear-oil-lamp-chimney-1-1-2-base/chimneys-globes","text/html; charset=UTF-8","200","OK","Clear Oil Lamp Chimney - 1 1/2 base, Chimneys and Globes - Lehman's","","67","0","576","0","This chimney for popular oil lamps has the following dimensions.  1 1/2 base outside diameter  6 height  2 1/4 bulge diameter ","126","727","flutechimney, chimneys, lamp chimney, lamp chimneys, glass chimney, glass chimneys,chimney glass","96","Clear Oil Lamp Chimney - 1 1/2"" base","","36","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/clear-oil-lamp-chimney-1-1-2-base/chimneys-globes","128744","786","3.9746776","0","2","256","7","94f16fd7191a31914fbb0d1123758cda","0.029","",""
"https://www.lehmans.com/product/handcrafted-cherry-noodle-cutter/choppers-cutters","text/html; charset=UTF-8","200","OK","Handcrafted Cherry Noodle Cutter, Choppers and Cutters - Lehman's","","65","0","552","0","Our Handcrafted Cherry Noodle Cutter makes perfect noodles everytime! Protected with food-safe oil, made of solid cherry wood.","126","747","noodle roller,noodle shredder,noodle maker,noodle, noodle cutter, pasta cutter, noodles, USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","188","Handcrafted Cherry Noodle Cutter","","32","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/handcrafted-cherry-noodle-cutter/choppers-cutters","154982","1286","5.0794635","0","3","257","7","4dffbef0815db1e37db524c6600e258d","0.028","",""
"https://www.lehmans.com/product/s-shaped-airlocks-and-stoppers-for-fermenting/fermenting-pickling","text/html; charset=UTF-8","200","OK","S-Shaped Airlocks & Stoppers for Fermenting, Fermenting and Pickling - Lehman's","","79","0","660","0","Made for containers between 1-5 gallons and slower ferments. Great for wine and beer brewing, and fermenting foods. Fill halfway with water to keep contaminants out of your batch while allowing gasses to escape during fermentation.

    Pack of 4 airlocks (each one comes with a stopper) 
    S-shaped airlocks: 6-3/4L 
    Stoppers: Top 1-1/4OD, bottom 1OD
    Italy
","374","2154","airlock lid,fermenting,air lock,fermenting lid,fermentation,fermenting wine,fermenting beer,fermenting beverages","112","S-Shaped Airlocks & Stoppers for Fermenting","","43","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/s-shaped-airlocks-and-stoppers-for-fermenting/fermenting-pickling","127883","846","4.31505","0","2","253","7","7c52e972702561b03066dbec3462684a","0.046","",""
"https://www.lehmans.com/product/bottom-heatshield-for-vermont-castings-acclaim-wood-heat-stoves/stove-parts","text/html; charset=UTF-8","200","OK","Bottom Heatshield for Vermont Castings Acclaim Wood Heat Stoves, Stove Parts - Lehman's","","87","0","740","0"," ","1","4","Stove Parts,,","13","Bottom Heatshield for Vermont Castings Acclaim Wood Heat Stoves","","63","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/bottom-heatshield-for-vermont-castings-acclaim-wood-heat-stoves/stove-parts","123419","795","4.1793947","0","1","256","7","567959dc4b7f61109b4dc1cdedf6cab4","0.505","",""
"https://www.lehmans.com/product/an-age-of-barns-book/farm-books","text/html; charset=UTF-8","200","OK","An Age of Barns Book, Farm and Livestock - Lehman's","","51","0","437","0","Artist, philosopher and historian Eric Sloane is widely credited as the foremost authority on Early American rural architecture and tools.        His works, which are filled with his elegant pen-and-ink drawings, are considered vital historical sources on their respective subjects.      Originally published in the 1950s and 1960s, many have been out of print for years - and we're pleased to help give them the recognition they deserve.      An illustrated review of classic barn styles and construction      10-7/8 x 9, 94 pp.     ","534","2985","Farm and Livestock,,","20","An Age of Barns Book","","20","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/an-age-of-barns-book/farm-books","129594","1004","4.914769","0","4","257","7","78eac4b9c81c75aec1dc049a14b8ae99","0.03","",""
"https://www.lehmans.com/product/marble-pastry-board/baking-supplies","text/html; charset=UTF-8","200","OK","Marble Pastry Board , Baking Supplies - Lehman's","","48","0","401","0","For the Home Artisan Baker – Secret of the Pros

Professional bakers know marble is the optimal surface for rolling out pie and pizza crusts, delicate pastry dough and making candy. Its constant coolness (below room temperature) keeps foods from sticking and makes them easy to work with. Heavy and strong, this board will ensure exceptional baking for years to come.

    Silky smooth work surface with rounded edges
    Four rubber feet keep it stable on your countertop
    Hand wash
    20 x 16
    23-3⁄4 lb
    Taiwan
","534","3080","Pastry board,pizza board,rolling board,rolling mat,fox run,pastrey board,pastry bored,pastry bord","97","Marble Pastry Board","","19","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/marble-pastry-board/baking-supplies","124117","782","4.070484","0","1","252","7","6dfa098d512d070837d4878a0bf5e883","0.026","",""
"https://www.lehmans.com/404-error","text/html; charset=UTF-8","200","OK","404 Error - Lehman's","","20","0","168","0","Providing non-electric alternatives since 1955, Lehman's makes living simply easy. We sell Oil lamps, wood stoves, off-grid necessities & kitchenwares & more.","158","929","gas refrigerators,wood stove fireplace insert,fireplace stove,fireplace wood stove,kitchen gadgets,axes,wooden toys,bells,glass oil lamp,crocks,oil lamp part,aladdin oil lamp,kitchen store,blacksmith tools,wood burning cook stove,apple peeler,food processing,wood stove dealer,kitchen accessories,oil lamp,food preservation,woodworking tools,ice cream makers,maple syrup equipment","380","Page not found","","14","0","Best Sellers","","12","0","","","https://www.lehmans.com/404-error","110663","716","4.183121","0","1","254","7","69a1fd96d31bacd481b9c2b874a9564","0.496","",""
"https://www.lehmans.com/product/grandmas-all-natural-laundry-soap/laundry-supplies","text/html; charset=UTF-8","200","OK","Grandma's All-Natural Laundry Soap , Laundry Supplies - Lehman's","","64","0","540","0","Gentle on clothes and you. Natural powdered soap, no detergents or fragrances added.","84","502","natural laundry soap,natural laundry detergent,grandma's laundry soap,fragrance free soap,detergent free laundry soap,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","217","Grandma's All-Natural Laundry Soap","","34","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/grandmas-all-natural-laundry-soap/laundry-supplies","128371","923","4.6219406","0","2","257","7","eb764355ef81593bf1275b589a1e286e","0.034","",""
"https://www.lehmans.com/product/optional-spacer-for-small-workhorse-pulley-kit/laundry-supplies","text/html; charset=UTF-8","200","OK","Optional Spacer for Small Workhorse Pulley Kit, Laundry Supplies - Lehman's","","75","0","619","0","Add a spacer for every 20 ft span of cable to prevent laundry from tangling.","76","435","spacer,pulley spacer,pully spacer,small spacer,workhorse pulley spacer,clothesline space,clothes line spacer,line spacer,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","220","Optional Spacer for Small Workhorse Pulley Kit","","46","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/optional-spacer-for-small-workhorse-pulley-kit/laundry-supplies","126246","773","4.0010457","0","1","256","7","8a8a631c3e039ab8d04ceefa024dd13b","0.024","",""
"https://www.lehmans.com/product/locally-roasted-whole-bean-coffee/food-beverages","text/html; charset=UTF-8","200","OK","Locally-Roasted Whole Bean Coffee, Beverages - Lehman's","","55","0","479","0","So fresh, so good! These coffees are locally roasted in our area for a better brew.","83","471","black squirrel blend,peru notre decaf,breakfast blend,bent tree coffee,","71","Locally-Roasted Whole Bean Coffee","","33","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/locally-roasted-whole-bean-coffee/food-beverages","143005","973","4.390909","0","3","257","7","2e45582c38684b3a01ae0d03d9a7c36f","0.028","",""
"https://www.lehmans.com/product/manila-2-inch-rope/farm-tools","text/html; charset=UTF-8","200","OK","Manila 2 inch Rope, Farm Tools - Lehman's","","41","0","348","0","Natural manila rope won't burn your hands like synthetic rope. 2OD. Sold by the foot.","85","490","rope,manila hemp rope,natural fiber rope,work rope,manilla","58","Manila 2 inch Rope","","18","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/manila-2-inch-rope/farm-tools","133414","967","4.586647","0","3","257","7","352ab4a0ca395b2fa422504816e0a3ba","0.028","",""
"https://www.lehmans.com/product/salt-and-pepper-mills-by-cole-mason/dinnerware","text/html; charset=UTF-8","200","OK","Salt and Pepper Mills by Cole & Mason, Dinnerware - Lehman's","","60","0","507","0","Grind salt, pepper, even herbs, so they'll be at their freshest. Set of 2. ","75","409","salt shaker,pepper shaker,salt and pepper shaker,peppercorn,sea salt,inverta mill,grinder,salt grinder,pepper grinder,herb grinder,upside down pepper mill,upside salt mill,upside mills","184","Salt and Pepper Mills by Cole & Mason","","37","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/salt-and-pepper-mills-by-cole-mason/dinnerware","127828","882","4.3458533","0","2","257","7","680421b95d936885ee4844a0b8aaa291","0.036","",""
"https://www.lehmans.com/product/easy-composters-you-can-build-book/how-to-books","text/html; charset=UTF-8","200","OK","Easy Composters You Can Build Book, Home and Garden How-To - Lehman's","","69","0","627","0","A good, healthy compost is essential for organic gardeners. While buying a compost bin may be more convenient you can easily build your own with this helpful guide. 32 pg. Buy 5 or more and save! Discount applies to any Country Wisdom Bulletin; you can mix and match.","267","1586","composting","10","Easy Composters You Can Build Book","","34","0","Reviews","","7","0","","","https://www.lehmans.com/product/easy-composters-you-can-build-book/how-to-books","126878","1045","5.1831355","0","2","249","7","e191976fb0d60feeb9c28c0bc63bd359","0.039","",""
"https://www.lehmans.com/product/chop-rite-wheatgrass-juicer/juicer-steamer","text/html; charset=UTF-8","200","OK","Chop-Rite Wheatgrass Juicer, Juicers and Steamers - Lehman's","","60","0","512","0","Juice wheatgrass, make all-natural peanut butter or baby food.","62","361","choprite,chop rite,chop-rite,juicing,wheat grass,juicer,wheatgrass juicer,healthy juicer,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","188","Chop-Rite Wheatgrass Juicer","","27","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/chop-rite-wheatgrass-juicer/juicer-steamer","139429","1102","4.979774","0","3","257","7","b1a952097e61be1262fba0976198af96","0.034","",""
"https://www.lehmans.com/product/45-degree-elbow-for-phoenix-wood-heat-stove/stove-parts","text/html; charset=UTF-8","200","OK","45 degree Elbow for Phoenix Wood Heat Stove, Stove Parts - Lehman's","","67","0","573","0","Note: The Phoenix requires a 45 degree elbow for proper installation.  Free with Phoenix purchase!   ","101","581","Stove Parts,,","13","45 degree Elbow for Phoenix Wood Heat Stove","","43","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/45-degree-elbow-for-phoenix-wood-heat-stove/stove-parts","123507","800","4.1715584","0","1","256","7","e22c56dbb2f6674aa9de68a6c18fef70","0.445","",""
"https://www.lehmans.com/product/durablack-increaser-wood-stove-pipe/stove-parts","text/html; charset=UTF-8","200","OK","DuraBlack Increaser Wood Stove Pipe, Stove Parts - Lehman's","","59","0","503","0","Use to increase from a smaller appliance flue outlet to a larger diameter chimney or stovepipe.
For your safety, Lehman's highly recommends you have your stove and chimney professionally installed according to local ordinances and codes.
Lehman's stove specialists are available to answer your questions.  Call 888-438-5346 between the hours of 9:00AM and 4:30PM EST or Email stoves@lehmans.com","396","2370","Stove Parts,,","13","DuraBlack Increaser Wood Stove Pipe","","35","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/durablack-increaser-wood-stove-pipe/stove-parts","134932","893","4.300844","0","2","257","7","f60fb72b1e5f23b51635a90e2808e170","0.028","",""
"https://www.lehmans.com/product/grapefruit-spoons-2-pk/dinnerware","text/html; charset=UTF-8","200","OK","Grapefruit Spoons 2 pk, Dinnerware - Lehman's","","45","0","380","0","Specially grooved edges quickly scoop out the fruit. 2 pk.","58","333","spoon,grapefruit spoon,fruit spoon,serrated spoon","49","Grapefruit Spoons 2 pk","","22","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/grapefruit-spoons-2-pk/dinnerware","122615","736","3.8887215","0","1","256","7","7fb12fd2e59eae38ac18b9b2256600ac","0.027","",""
"https://www.lehmans.com/product/chuck-wagon-triangle-bell/camping","text/html; charset=UTF-8","200","OK","Chuck Wagon Triangle Bell, Camping - Lehman's","","45","0","393","0","Solid steel triangle w/ ringer gets 'em in for dinner! USA.","59","324","dinner bell,calling bell, triangle, ranch bell, ranch trinagle,porch triangle, porch bell,prarie bell,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","201","Chuck Wagon Triangle Bell","","25","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/chuck-wagon-triangle-bell/camping","125431","765","3.9361541","0","1","256","7","7953639dc03320d1262bda8bc65b1ff1","0.032","",""
"https://www.lehmans.com/product/rear-heatshield-for-x-large-vermont-castings-dutchwest-wood-heat-stove/stove-parts","text/html; charset=UTF-8","200","OK","Rear Heatshield for X-Large Vermont Castings Dutchwest Wood Heat Stove, Stove Parts - Lehman's","","94","0","803","0","Allows installation closer to combustible walls.  ","50","277","Stove Parts,,","13","Rear Heatshield for X-Large Vermont Castings Dutchwest Wood Heat Stove","","70","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/rear-heatshield-for-x-large-vermont-castings-dutchwest-wood-heat-stove/stove-parts","123634","752","4.012101","0","1","256","7","ef882975f533c32ae76429c8998657f6","0.526","",""
"https://www.lehmans.com/product/glass-turkey-baster/kitchen-gadgets","text/html; charset=UTF-8","200","OK","Glass Turkey Baster, Kitchen Gadgets - Lehman's","","47","0","399","0","Get rid of your perpetually greasy, stained baster. Our glass baster can't stain or retain odors, cleans up more easily and far outlasts plastic models.    Tip directs liquid into small spaces to perfectly baste meats, poultry and vegetables    Tempered heat-proof glass can handle the hottest liquids (up to 450°F)    Durable rubber bulb    Holds 2 fl oz    10-1/2L    TaiwanNote: Hand wash recommended. ","405","2309","Kitchen Gadgets,,","17","Glass Turkey Baster","","19","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/glass-turkey-baster/kitchen-gadgets","128818","850","4.275933","0","2","254","7","20acc1df683e5140248c2992537620a0","0.025","",""
"https://www.lehmans.com/product/stoneware-dog-bowl-large/pet-supplies","text/html; charset=UTF-8","200","OK","Stoneware Dog Bowl - Large, Pet Supplies - Lehman's","","51","0","434","0","Stoneware bowl won't tip over easily or be carried off by your pup. Large. USA.","79","455","dog feeder,pet bowls,food bowl,water bowl,dog bowl,stoneware bowls,Ohio Stoneware bowls,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","187","Stoneware Dog Bowl - Large","","26","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/stoneware-dog-bowl-large/pet-supplies","129089","870","4.2429733","0","4","257","7","f0a231167b330f75206a8fbb4c616d1f","0.028","",""
"https://www.lehmans.com/product/replacement-fuller-mop-head/cleaning-utensils","text/html; charset=UTF-8","200","OK","Replacement Fuller® Mop Head, Cleaning Utensils and Gadgets - Lehman's","","70","0","608","0","Fits Fuller cotton wet mop. Super absorbent cotton. USA made. ","62","373","mop head,fuller,fuller mop,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","126","Replacement Fuller® Mop Head","","28","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/replacement-fuller-mop-head/cleaning-utensils","122935","723","3.8593893","0","1","256","7","ceaee5821e4d0a68f66d15314e93f88","0.028","",""
"https://www.lehmans.com/product/non-electric-water-distiller-kit/water-treatment","text/html; charset=UTF-8","200","OK","Non-Electric Water Distiller Kit, Water Heating and Treatment - Lehman's","","72","0","581","0","Use on any place you can boil for safe, distilled water. ","57","318","water wise,Waterwise 1600,distilling water,water purifier,water filter,steam distiller,drinking water in emergencies","116","Non-Electric Water Distiller Kit","","32","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/non-electric-water-distiller-kit/water-treatment","131193","1003","4.8914533","0","4","257","7","4f162324d272195c7624e7c95b0a9319","0.026","",""
"https://www.lehmans.com/product/3-x-3-12-round-candle-mold/candlemaking-supplies","text/html; charset=UTF-8","200","OK","3 x 3 1/2 Round Candle Mold , Candlemaking Supplies - Lehman's","","62","0","530","0","Solid aluminum, one-piece candle mold won't rust, releases easily. Use with 30-ply flat braid wicking for 10 oz candles. 3 x 3 1/2.","131","746","Candle Mold, seamless candle mold","33","3"" x 3 1/2"" Round Candle Mold","","29","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/3-x-3-12-round-candle-mold/candlemaking-supplies","122730","776","4.2256737","0","1","254","7","e195b795efceb8cbdce54e2cf099193b","1.709","",""
"https://www.lehmans.com/product/coast-flashlight-gift-set/flashlights","text/html; charset=UTF-8","200","OK","Coast Flashlight Gift Set, Flashlights - Lehman's","","49","0","383","0","Super bright flashlight won't eat your batteries. Gift set includes batteries and carrying case.","96","532","adjustable light,flash light,LED,battery light,coast hp7,portable light,compact light","85","Coast Flashlight Gift Set","","25","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/coast-flashlight-gift-set/flashlights","127981","892","4.483653","0","4","257","7","1f215527bd9ca482ca8a554966a3f55","0.969","",""
"https://www.lehmans.com/product/leather-squeeze-coin-purses/clothing-accessories","text/html; charset=UTF-8","200","OK","Leather Squeeze Coin Purses, Clothing and Accessories - Lehman's","","64","0","546","0","Old-fashioned coin purses, crafted of the genuine leather and designed to hold its spiral shape. ","97","552","coin holder, chain purse","24","Leather Squeeze Coin Purses","","27","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/leather-squeeze-coin-purses/clothing-accessories","136040","837","3.9915905","0","2","256","7","b45336f11aebaa3b3e325a52e163d3ee","0.937","",""
"https://www.lehmans.com/product/truce-wood-cleaner/cleaners-polishes","text/html; charset=UTF-8","200","OK","Truce Wood Cleaner, Cleaners and Polishes - Lehman's","","52","0","449","0","Nourish Wood with Citrus – Just Add Water Forget chemically-filled cleaners. Truce® wood cleaner nourishes wood and laminate surfaces with essential oils and other safe, gentle ingredients. Just add water to the concentrate in the bottle and spray. Also safe on stainless steel and painted surfaces Reuse the spray bottle – just buy a refill (saves on our planet's resources) No toxins, parabens, phthalates, sodium laureth sulfate or GMOs Hypoallergenic and eco-friendly! Citrus scent USA made","494","2874","Truce,wood polish,wood cleaner,cleaning wood,wood conditioner,eco-friendly,earth friendly,eco friendly,green cleaning,green cleaners, USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","233","Truce Wood Cleaner","","18","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/truce-wood-cleaner/cleaners-polishes","128416","930","4.725452","0","2","257","7","4125c22570be857e4493daad1c61de29","1.163","",""
"https://www.lehmans.com/product/recipe-card-hook/kitchen-gadgets","text/html; charset=UTF-8","200","OK","Recipe Card Hook, Kitchen Gadgets - Lehman's","","44","0","383","0","Recipe stays in eye-view and off the messy counter as you cook. Attach recipe to metal clip, then hang on your cabinet knob.","124","730","recipe holder, recipe hook, cabinet recipe hook, cabinet recipe holder, recipe card holder, recipe card hook","108","Recipe Card Hook","","16","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/recipe-card-hook/kitchen-gadgets","126216","761","3.9528732","0","2","252","7","ae6cace5bc143d5e32c918848e05995d","0.037","",""
"https://www.lehmans.com/product/classic-diamond-drinking-glasses/dinnerware","text/html; charset=UTF-8","200","OK","Classic Diamond Drinking Glasses, Dinnerware - Lehman's","","55","0","471","0","These huge glasses are the best of American-made. 18 oz. Set of 6.","66","398","glasses,cups,retro glasses,glasses from yesteryear,drinking glass,drinkware,drink ware,anchor hocking,USA-Made glasses,USA,US,made in US,Made in USA,USA-made,USA made,Made in America,American made,American-made,America","218","Classic Diamond Drinking Glasses","","32","0","SUGGESTED PRODUCTS","Reviews","18","7","","","https://www.lehmans.com/product/classic-diamond-drinking-glasses/dinnerware","132892","852","4.1057134","0","4","254","7","5ea4d6179ade7c7e63309d830a2d0a80","0.028","",""
